user_id,age,subscription_plan,monthly_watch_time_mins,country,favorite_genre,last_login_date,customer_support_tickets
13553,15,Premium,1336.8,Brasil,Thriller,2025-09-23,0
13554,31,,931.8,,Thriller,2021-12-07,1
13556,48,,430.4,Brasil,Documental,2024-11-04,0
13557,30,Básico,296.6,Colombia,Crime,2025-02-04,1
13558,40,,145.5,Uruguay,Acción,2022-10-20,1
13559,38,,806.0,Brasil,Crime,2019-11-11,1
13560,39,Estándar,287.6,Brasil,Comedia,2024-11-28,1
13561,30,,741.4,,Documental,2019-07-25,0
13562,24,Premium,768.8,,Drama,2020-04-26,1
13563,45,,1089.7,Argentina,Drama,2020-04-27,0
13564,19,,84.9,Brasil,Romance,2018-09-01,1
13566,37,Premium,1243.6,Colombia,Comedia,2021-12-07,0
13567,25,,716.7,,Romance,2023-12-21,1
13568,18,,755.5,Chile,Crime,2021-02-25,0
13571,48,,0.0,Colombia,Comedia,2019-11-21,0
13574,38,Premium,1044.9,,Romance,2021-04-13,0
13575,54,,776.7,Colombia,Documental,2021-03-31,1
13576,21,,1060.6,Uruguay,Crime,2024-06-03,1
13577,22,,280.7,Chile,Romance,2020-12-31,1
13579,44,,550.0,Brasil,Documental,2025-08-14,0
13580,29,,906.3,Uruguay,Documental,2019-01-26,1
13581,32,,449.5,Chile,Romance,2019-07-10,0
13582,46,,344.1,Chile,Crime,2022-08-13,1
13583,32,Premium,1654.7,Brasil,Thriller,2018-08-31,1
13585,30,,196.3,,Crime,2025-05-10,3
13587,33,Premium,1277.5,Argentina,Romance,2025-11-13,1
13588,24,,752.8,Chile,Crime,2019-06-28,0
13590,37,Premium,784.8,Colombia,Documental,2019-08-23,0
13591,26,,675.9,,Comedia,2025-12-23,0
13592,29,Premium,1244.6,Argentina,Thriller,2021-08-12,1
13593,37,,129.9,,Romance,2020-10-10,0
13594,23,,1023.8,Colombia,Drama,2025-08-01,1
13595,36,,886.7,Uruguay,Thriller,2022-05-28,2
13596,44,,447.1,,Crime,2023-06-28,3
13598,31,,791.6,Chile,Thriller,2024-06-23,1
13599,29,,1061.3,Uruguay,Crime,2025-02-03,2
13600,31,,970.1,Argentina,Thriller,2021-01-05,0
13601,40,,1331.3,Argentina,Thriller,2025-01-15,0
13602,36,,830.2,Colombia,Thriller,2022-08-24,1
13603,29,,1044.3,,Comedia,2022-03-17,1
13604,23,,1034.8,Colombia,Thriller,2023-01-26,0
13606,56,,497.3,Brasil,Thriller,2025-02-08,0
13608,38,,0.0,Argentina,Documental,2022-07-09,2
13609,50,,630.2,Brasil,Comedia,2023-10-13,2
13611,27,,691.3,Uruguay,Crime,2025-10-16,0
13612,13,,1199.4,Chile,Crime,2022-02-20,0
13613,37,,974.1,,Documental,2023-02-06,0
13614,30,Premium,1169.6,Chile,Documental,2023-06-23,0
13617,14,,825.7,,Comedia,2018-01-11,2
13618,15,,294.7,Chile,Comedia,2019-01-17,0
13621,27,Estándar,1174.3,Argentina,Documental,2025-06-13,2
13624,45,Premium,612.9,Colombia,Drama,2018-09-17,4
13627,24,Premium,1612.6,Colombia,Documental,2020-06-11,1
13628,32,Premium,1271.2,Chile,Crime,2022-10-26,0
13630,28,,3.9,,Drama,2023-07-20,2
13631,32,Premium,1398.0,Uruguay,Romance,2021-01-04,1
13633,40,,1129.5,,Comedia,2021-03-07,0
13634,16,,548.2,Brasil,Crime,2021-10-15,1
13635,4,,910.9,Uruguay,Documental,2024-02-20,1
13637,24,Premium,906.2,Argentina,Romance,2019-06-19,2
13638,38,Premium,1111.4,Brasil,Documental,2024-05-07,3
13639,28,,812.9,Argentina,Documental,2023-06-11,1
13643,28,,761.5,Argentina,Drama,2018-07-08,1
13645,56,,646.2,Colombia,Thriller,2025-01-08,1
13648,30,,210.4,Brasil,Drama,2019-05-24,0
13649,38,,467.7,Chile,Crime,2019-10-10,0
13650,32,,765.8,,Thriller,2022-12-13,1
13651,27,,814.4,Argentina,Documental,2023-02-13,2
13652,34,,672.2,Brasil,Thriller,2018-01-03,0
13654,23,Premium,1515.3,,Documental,2020-04-08,1
13656,34,Premium,1249.6,,Crime,2019-06-25,0
13659,25,,259.6,Uruguay,Crime,2019-10-14,0
13660,33,,1107.9,Brasil,Drama,2021-01-27,1
13661,42,Premium,1422.8,Colombia,Drama,2019-01-18,1
13662,32,Premium,1221.2,Argentina,Crime,2025-05-05,0
13664,25,,225.3,Colombia,Crime,2020-10-22,0
13665,40,,449.1,Uruguay,Crime,2018-12-04,0
13666,31,,347.1,,Romance,2022-03-04,0
13668,34,,975.0,,Documental,2025-04-11,0
13670,34,,849.4,Brasil,Crime,2018-08-01,0
13671,33,,488.9,Uruguay,Romance,2022-06-12,0
13673,26,,513.6,,Crime,2021-06-05,1
13674,22,,1271.6,,Documental,2025-11-04,1
13675,40,,798.6,Argentina,Drama,2020-08-17,1
13676,35,,160.6,,Romance,2022-10-25,0
13677,23,Premium,1346.7,Uruguay,Crime,2025-05-08,0
13678,41,,965.7,Argentina,Thriller,2019-01-09,0
13679,21,Premium,1180.7,Brasil,Crime,2025-11-22,0
13680,34,,605.3,,Comedia,2019-01-25,0
13681,52,,1041.6,,Crime,2018-01-05,0
13683,22,,656.3,,Thriller,2023-05-08,0
13684,36,,1187.5,Colombia,Crime,2018-11-16,0
13685,42,,213.1,,Documental,2019-06-28,2
13686,24,,1049.2,Colombia,Romance,2024-08-28,0
13687,32,,333.0,Argentina,Comedia,2020-07-15,1
13688,35,,308.9,,Romance,2023-10-29,2
13689,50,,651.7,Uruguay,Thriller,2025-08-17,1
13690,56,,417.2,Brasil,Romance,2022-12-28,0
13691,18,,3047.7,Argentina,Crime,2018-02-08,0
13692,18,,602.4,Uruguay,Thriller,2018-02-03,1
13693,30,,1263.2,Chile,Documental,2025-10-20,0
13696,34,,471.9,Uruguay,Comedia,2022-09-26,0
13697,80,,286.6,Brasil,Drama,2025-10-13,1
13698,55,,663.3,Argentina,Comedia,2019-06-26,1
13699,31,Premium,949.4,Colombia,Romance,2023-05-11,1
13700,13,,509.1,Uruguay,Drama,2018-10-18,0
13701,37,,1103.7,Colombia,Romance,2020-07-26,0
13703,24,Premium,1777.2,,Romance,2019-01-01,0
13704,49,,479.8,Uruguay,Thriller,2019-02-24,0
13705,34,,637.3,Chile,Crime,2019-02-27,0
13706,27,Premium,1446.8,,Comedia,2021-07-07,1
13707,49,,589.1,Colombia,Drama,2022-02-14,0
13708,42,,86.5,,Thriller,2021-05-10,0
13709,18,Premium,1026.7,,Crime,2019-07-16,1
13710,18,,657.7,Chile,Thriller,2022-04-17,1
13711,57,,467.9,Argentina,Romance,2019-06-30,0
13712,49,Básico,491.8,,Crime,2025-03-12,0
13713,41,,355.6,México,Thriller,2025-08-05,0
13715,31,,197.3,,Thriller,2018-10-08,0
13716,33,Premium,925.8,Chile,Comedia,2023-12-13,0
13717,34,,578.8,Argentina,Drama,2024-04-26,0
13722,25,,838.1,,Comedia,2022-12-08,0
13723,44,,280.2,Brasil,Drama,2021-12-09,0
13724,32,Premium,1012.9,Uruguay,Crime,2020-05-22,1
13725,36,,956.5,Brasil,Documental,2025-01-16,0
13726,36,Estándar,1070.3,Argentina,Thriller,2019-09-13,1
13728,31,,151.7,Chile,Drama,2024-11-28,0
13730,45,,402.5,Brasil,Documental,2022-12-18,0
13731,33,Premium,897.9,Brasil,Comedia,2020-06-08,1
13732,25,,567.7,,Romance,2018-12-22,0
13733,28,Premium,1232.1,Colombia,Comedia,2019-02-16,0
13734,29,Estándar,487.4,Chile,Documental,2019-07-28,0
13738,13,,977.8,Colombia,Documental,2021-12-10,3
13739,13,,935.2,,Drama,2022-10-25,0
13740,37,,641.3,Chile,Romance,2021-07-12,1
13741,39,,529.6,,Thriller,2019-07-27,0
13742,39,Premium,1468.0,Uruguay,Documental,2020-10-11,1
13745,33,,914.6,Colombia,Drama,2018-12-12,1
13746,20,,438.4,Chile,Romance,2020-10-13,2
13748,27,,50000.0,Uruguay,Thriller,2024-09-27,1
13749,41,Premium,1680.0,Chile,Thriller,2024-09-23,0
13750,34,,394.9,,Thriller,2024-10-24,1
13752,47,Básico,454.0,Uruguay,Romance,2025-09-29,0
13753,49,,957.5,,Crime,2018-04-20,0
13754,55,,999.8,Chile,Drama,2025-05-20,0
13755,25,,320.4,Chile,Thriller,2021-05-20,2
13756,16,,1189.0,,Crime,2020-04-21,0
13757,35,,267.1,Colombia,Comedia,2023-10-22,0
13759,45,Premium,1241.7,Brasil,Thriller,2023-09-19,4
13760,39,,1348.9,Argentina,Comedia,2020-02-12,0
13761,43,Premium,608.8,Uruguay,Romance,2022-05-24,0
13763,24,,260.4,Brasil,Drama,2025-03-31,0
13764,44,Premium,760.8,Uruguay,Romance,2018-08-12,1
13766,47,,637.3,Chile,Drama,2023-07-21,3
13767,21,Premium,1390.1,,Comedia,2022-04-30,1
13769,30,,384.6,Argentina,Drama,2020-09-14,0
13770,42,Premium,969.4,Chile,Romance,2023-08-09,2
13771,43,,294.4,,Drama,2025-02-26,1
13772,34,,277.3,,Romance,2024-08-29,0
13773,48,,321.2,Argentina,Romance,2018-10-18,0
13775,33,,557.4,Uruguay,Drama,2018-02-19,0
13777,45,,344.2,Argentina,Drama,2021-07-20,0
13778,28,,867.4,Uruguay,Romance,2019-06-25,2
13779,38,,0.0,Colombia,Comedia,2022-05-04,1
13780,39,,15.7,Chile,Documental,2024-05-17,0
13781,31,,901.4,Brasil,Crime,2022-09-20,1
13782,51,,618.2,Argentina,Thriller,2022-02-05,1
13784,40,,335.3,,Drama,2025-08-29,1
13785,37,,781.7,Chile,Documental,2019-12-09,1
13787,33,,35.9,Colombia,Romance,2018-10-26,4
13788,35,,659.8,Colombia,Thriller,2018-03-10,0
13791,19,,1175.8,Brasil,Romance,2018-02-26,2
13792,17,,1154.5,,Drama,2020-12-09,0
13793,48,,763.2,Chile,Comedia,2020-06-02,1
13794,43,,685.2,,Crime,2018-06-13,2
13797,21,,895.7,Uruguay,Comedia,2023-09-07,1
13801,60,,1028.2,,Comedia,2023-08-15,0
13803,33,Básico,328.4,Brasil,Documental,2022-10-01,0
13804,42,,502.3,,Drama,2025-11-14,0
13805,17,,847.2,Chile,Drama,2022-07-06,0
13807,23,,639.2,Argentina,Drama,2025-03-08,0
13808,47,,1196.9,Argentina,Crime,2024-01-07,2
13809,44,,658.6,Colombia,Drama,2024-01-12,0
13811,32,Premium,1540.7,Argentina,Romance,2019-09-18,2
13812,38,,536.6,Argentina,Romance,2021-02-10,1
13813,61,Estándar,1131.5,Argentina,Crime,2018-12-09,3
13814,55,Premium,560.1,Chile,Comedia,2021-06-23,1
13815,31,,1349.3,Chile,Documental,2018-11-20,2
13817,25,Premium,1127.0,Brasil,Documental,2020-04-12,1
13818,53,,573.5,,Romance,2019-09-29,1
13820,13,,1122.0,Argentina,Crime,2021-08-31,0
13823,20,,716.2,Chile,Crime,2025-02-11,0
13824,32,,622.8,,Crime,2025-04-15,0
13825,42,,676.2,Brasil,Romance,2025-08-21,0
13826,0,,474.3,,Documental,2025-03-19,2
13827,39,,1480.6,Argentina,Romance,2018-09-28,1
13829,28,,333.5,Chile,Thriller,2025-11-01,1
13831,36,,1028.0,Argentina,Drama,2020-09-04,1
13832,13,,951.6,Argentina,Drama,2018-08-26,0
13833,36,,629.6,Uruguay,Romance,2020-09-28,0
13834,13,,979.2,Argentina,Thriller,2018-12-20,0
13835,28,,852.3,Argentina,Crime,2022-11-15,0
13836,27,,622.1,,Comedia,2019-04-21,1
13838,67,,864.2,Argentina,Documental,2024-11-12,0
13839,21,Premium,1659.9,Uruguay,Crime,2024-10-29,1
13840,32,,407.4,Brasil,Romance,2018-08-14,2
13841,35,,275.4,,Romance,2021-06-20,0
13842,27,,182.3,Chile,Drama,2025-06-21,0
13843,29,Premium,1307.0,Uruguay,Comedia,2025-05-19,1
13845,13,,519.3,Chile,Drama,2019-05-05,0
13847,41,,885.2,,Romance,2025-12-09,1
13848,38,,1027.3,Uruguay,Comedia,2019-07-17,0
13849,29,,558.6,Argentina,Thriller,2025-11-13,0
13851,42,Estándar,714.1,Brasil,Comedia,2019-11-03,1
13852,22,Premium,497.2,Uruguay,Thriller,2023-07-27,1
13853,51,,686.6,,Documental,2021-11-21,3
13854,33,,1039.4,,Thriller,2023-11-13,0
13855,36,Básico,906.1,Colombia,Acción,2023-10-20,1
13856,4,,703.5,Brasil,Romance,2020-11-27,1
13857,63,,622.6,Brasil,Drama,2019-11-15,2
13858,48,Premium,859.7,,Comedia,2022-03-04,0
13859,36,Premium,733.0,Uruguay,Documental,2019-06-04,2
13860,22,,834.8,Chile,Romance,2021-01-05,0
13863,25,,852.6,,Thriller,2021-10-04,0
13864,28,,773.7,Brasil,Romance,2022-10-25,1
13866,35,,234.9,Uruguay,Thriller,2023-11-16,0
13867,24,Premium,1453.7,Uruguay,Crime,2018-09-19,1
13868,35,,1023.9,Brasil,Drama,2020-12-13,0
13870,25,,508.7,Colombia,Crime,2024-06-19,2
13871,15,,606.8,,Documental,2025-01-14,2
13873,27,Premium,1187.1,,Crime,2023-07-26,3
13874,28,,664.3,,Romance,2023-02-08,2
13875,39,,594.6,Chile,Romance,2023-09-24,1
13876,28,,3763.0,Brasil,Drama,2022-01-15,0
13879,41,,534.2,,Documental,2024-05-10,0
13881,57,Premium,760.8,,Thriller,2022-02-15,2
13884,19,,281.9,Colombia,Romance,2019-02-26,3
13885,55,Premium,1070.9,,Thriller,2024-06-08,2
13886,33,Básico,612.4,Argentina,Drama,2025-07-24,0
13887,13,,831.5,,Drama,2019-04-18,0
13888,36,Premium,690.9,Brasil,Drama,2020-07-24,1
13889,36,Premium,1130.7,,Crime,2023-09-16,1
13891,33,,784.5,Chile,Crime,2018-06-30,2
13894,45,,259.6,Colombia,Comedia,2018-07-08,2
13895,31,,579.8,Brasil,Thriller,2023-04-17,0
13896,46,,609.7,,Romance,2022-01-30,0
13899,41,Premium,843.9,Brasil,Romance,2020-01-04,1
13900,42,Premium,1023.9,Colombia,Romance,2018-05-25,0
13902,28,,764.7,Uruguay,Thriller,2025-05-09,0
13903,40,,806.5,Uruguay,Comedia,2022-09-14,0
13904,42,,1464.0,,Drama,2020-07-08,0
13905,24,,225.3,,Crime,2021-08-11,0
13906,21,,810.2,Argentina,Romance,2020-10-13,1
13907,28,,294.1,Uruguay,Drama,2022-09-01,1
13908,34,,580.3,Uruguay,Romance,2021-08-03,1
13909,32,,1061.1,,Romance,2021-01-16,1
13911,49,Premium,762.5,Uruguay,Crime,2024-05-30,1
13912,20,,714.7,Brasil,Romance,2022-03-08,0
13913,28,,1113.5,,Drama,2019-05-05,3
13914,45,,2913.7,,Romance,2023-08-19,3
13917,44,Premium,517.7,Uruguay,Comedia,2020-01-05,2
13920,23,,388.0,Chile,Comedia,2018-07-08,1
13921,53,,616.7,Chile,Crime,2022-07-01,0
13922,45,,478.3,Argentina,Drama,2018-10-10,1
13923,53,Premium,1379.1,,Documental,2023-03-21,1
13925,32,,760.8,Uruguay,Romance,2021-06-26,1
13926,28,Básico,407.2,Chile,Acción,2021-09-02,0
13927,42,,812.9,Uruguay,Comedia,2018-12-20,0
13928,41,,706.1,,Drama,2024-03-15,2
13929,47,,576.3,,Comedia,2023-02-14,1
13930,28,Básico,808.4,Colombia,Crime,2018-02-02,0
13932,55,,654.0,Brasil,Thriller,2020-04-01,0
13933,31,,539.2,Argentina,Thriller,2021-04-09,0
13934,28,,273.6,Brasil,Romance,2024-04-28,0
13935,13,,1077.1,,Thriller,2021-05-29,1
13936,34,,579.8,Colombia,Romance,2024-12-25,2
13937,14,,521.9,Brasil,Romance,2020-09-20,0
13939,52,,633.5,Brasil,Romance,2022-02-17,0
13940,39,,195.3,Brasil,Documental,2024-08-20,1
13942,37,,791.5,Colombia,Crime,2020-03-11,0
13945,13,,572.7,,Documental,2019-09-09,1
13946,30,,384.8,Argentina,Comedia,2018-01-27,1
13947,32,,872.7,Colombia,Crime,2022-08-07,0
13949,32,,871.5,Brasil,Crime,2020-08-12,0
13950,52,,1047.2,,Documental,2024-01-28,2
13951,24,,825.8,Colombia,Comedia,2021-11-19,0
13952,31,,50000.0,Brasil,Thriller,2025-02-17,1
13953,36,,1248.3,Chile,Crime,2025-10-11,0
13956,36,,0.0,Uruguay,Crime,2018-01-06,0
13957,39,,257.8,Brasil,Romance,2025-05-16,1
13958,43,Premium,1517.6,Uruguay,Documental,2022-03-22,1
13959,30,,825.4,,Romance,2021-06-13,1
13961,13,,972.9,Brasil,Documental,2020-04-20,0
13962,28,,991.2,Uruguay,Thriller,2023-12-11,0
13964,21,,426.7,,Romance,2022-09-16,2
13965,35,,850.1,Colombia,Documental,2023-07-09,0
13967,26,Premium,760.8,Chile,Documental,2019-08-07,0
13968,42,Estándar,1061.1,Uruguay,Drama,2025-12-24,1
13969,34,,233.3,Argentina,Documental,2021-02-20,0
13970,28,,760.8,,Crime,2019-01-17,1
13971,44,,349.0,Brasil,Documental,2018-06-29,0
13972,48,,338.0,Brasil,Crime,2020-08-06,2
13974,38,,2789.7,,Comedia,2022-08-19,2
13975,49,,480.4,Colombia,Documental,2025-11-10,1
13976,20,Premium,963.2,Chile,Thriller,2022-03-06,2
13977,30,,1232.5,Argentina,Documental,2023-02-21,1
13978,29,Premium,783.6,Uruguay,Romance,2018-12-14,1
13980,40,Premium,4047.3,Chile,Drama,2019-01-27,1
13981,13,Premium,1245.1,Uruguay,Crime,2023-09-02,2
13983,24,Estándar,995.9,,Thriller,2025-02-23,0
13985,24,,3375.4,,Thriller,2018-11-03,1
13987,24,Premium,909.1,Colombia,Drama,2024-05-14,0
13988,39,,701.3,Uruguay,Thriller,2018-09-13,1
13989,36,Premium,1356.3,Chile,Documental,2022-11-17,0
13990,30,,931.5,Colombia,Thriller,2025-06-06,2
13992,36,,428.2,Colombia,Romance,2020-08-27,0
13994,28,Premium,1128.4,Colombia,Comedia,2020-12-05,0
13995,14,,780.8,,Crime,2021-07-14,0
13997,43,Premium,1312.0,,Documental,2025-11-10,0
13999,39,,752.4,Chile,Crime,2021-07-26,0
14000,38,,428.5,Uruguay,Crime,2023-01-29,1
14002,41,,829.4,,Documental,2020-08-14,1
14003,56,,411.2,Chile,Crime,2018-11-02,0
14004,42,,627.9,,Documental,2020-04-10,0
14006,43,,497.2,Colombia,Documental,2024-07-22,3
14009,37,Premium,1017.6,Chile,Thriller,2019-03-09,1
14010,13,Premium,826.8,Chile,Crime,2019-11-05,0
14012,32,,730.4,Colombia,Thriller,2023-03-24,0
14013,37,Premium,1252.7,,Romance,2021-07-10,1
14014,15,,852.1,Colombia,Comedia,2022-07-24,0
14015,29,,689.9,Colombia,Crime,2019-05-10,0
14016,40,,1041.0,Colombia,Romance,2024-01-05,0
14019,46,Premium,962.0,Brasil,Documental,2023-01-26,0
14020,58,,678.6,,Documental,2021-06-16,3
14021,44,,935.3,,Drama,2023-03-13,0
14022,38,,534.2,Brasil,Drama,2020-12-21,0
14023,38,,607.7,Argentina,Crime,2019-05-07,1
14024,25,Premium,1058.3,,Drama,2019-01-06,0
14025,68,,737.6,Chile,Crime,2019-10-08,1
14026,24,,436.7,Chile,Documental,2025-09-11,0
14027,4,,928.0,Perú,Comedia,2021-05-31,1
14028,27,Premium,1275.8,Brasil,Romance,2025-11-26,0
14029,30,,597.8,Brasil,Romance,2025-10-25,0
14030,25,,553.4,Uruguay,Romance,2024-10-07,1
14032,34,,516.1,Colombia,Thriller,2020-05-30,1
14033,15,,717.4,Chile,Documental,2021-09-04,0
14035,27,,396.6,Uruguay,Romance,2019-01-09,1
14036,34,,891.3,Chile,Thriller,2025-12-22,0
14038,19,,201.2,,Documental,2021-12-28,1
14039,42,,975.6,,Documental,2022-06-12,3
14040,38,,1177.3,Uruguay,Comedia,2023-10-05,0
14041,34,,334.3,Brasil,Thriller,2018-07-20,1
14042,48,,678.5,Brasil,Thriller,2025-08-05,1
14043,21,,51.6,Chile,Documental,2021-05-09,0
14047,28,,1085.2,,Documental,2022-07-15,0
14048,31,,705.5,Perú,Documental,2023-01-27,0
14050,51,,857.9,Uruguay,Documental,2024-03-03,1
14051,39,,1694.6,Argentina,Documental,2020-10-20,3
14052,44,,1237.5,Chile,Crime,2019-01-23,0
14054,43,,1131.5,Chile,Drama,2019-02-22,0
14055,29,,121.6,Argentina,Drama,2019-07-27,0
14056,29,,1199.3,Colombia,Romance,2019-05-13,0
14057,27,Básico,439.6,Chile,Comedia,2018-02-18,1
14058,24,,958.7,Uruguay,Drama,2018-09-10,0
14059,13,,1101.1,Uruguay,Thriller,2020-06-29,0
14061,46,,22.5,Argentina,Drama,2020-03-22,1
14067,45,,379.4,,Thriller,2018-12-11,0
14068,28,,401.2,Brasil,Documental,2024-07-13,2
14069,42,,604.2,,Drama,2024-07-28,0
14070,27,,14.1,Argentina,Crime,2020-11-26,1
14071,36,,730.6,,Comedia,2018-11-04,1
14072,57,Premium,1437.0,,Documental,2018-03-31,0
14073,30,,615.0,Brasil,Comedia,2018-09-22,1
14074,34,,1011.5,Brasil,Crime,2020-03-20,2
14075,13,Básico,957.7,,Thriller,2025-03-30,0
14076,28,,467.8,Colombia,Crime,2022-12-22,0
14077,30,Premium,760.8,,Documental,2019-06-12,0
14078,48,,982.2,,Drama,2019-01-12,1
14079,48,Premium,833.0,Chile,Documental,2021-09-20,1
14080,17,Premium,1057.1,,Thriller,2019-05-17,2
14081,22,,713.4,Chile,Thriller,2018-06-24,0
14083,45,,768.6,,Thriller,2018-07-27,2
14084,41,,919.6,Uruguay,Comedia,2019-11-20,0
14086,24,Premium,266.2,Brasil,Thriller,2022-11-10,0
14087,36,Premium,1075.7,Chile,Crime,2022-06-06,1
14088,49,,552.7,Uruguay,Drama,2023-07-26,0
14089,48,,114.2,Uruguay,Documental,2018-05-01,0
14091,34,,807.5,Uruguay,Documental,2025-08-30,0
14092,43,Premium,1203.7,Brasil,Romance,2022-10-14,0
14093,33,,660.5,Chile,Documental,2019-12-09,1
14094,41,,493.9,Brasil,Crime,2021-12-20,3
14095,13,Premium,760.8,Chile,Crime,2020-05-29,1
14096,30,,996.6,Argentina,Crime,2020-02-06,1
14097,38,,749.3,Brasil,Documental,2021-01-31,0
14099,56,,553.0,Uruguay,Romance,2023-01-01,2
14100,55,,1268.2,Colombia,Crime,2019-09-01,1
14102,52,,904.9,,Documental,2024-11-20,2
14103,50,,271.6,,Documental,2024-12-11,0
14104,33,Premium,1380.1,,Crime,2024-12-02,0
14106,64,,931.1,Argentina,Comedia,2025-04-05,1
14107,46,Premium,1258.7,Uruguay,Romance,2021-04-23,0
14108,31,,139.4,Argentina,Romance,2023-08-06,0
14109,28,,383.2,,Drama,2022-08-15,0
14110,39,,500.1,,Drama,2024-03-05,1
14111,34,,1334.1,Chile,Crime,2023-05-17,1
14112,41,,839.1,Brasil,Thriller,2018-09-07,1
14114,35,,1182.7,Uruguay,Drama,2021-02-19,0
14116,13,,634.1,,Comedia,2019-07-17,1
14117,13,,2505.3,Chile,Crime,2022-09-14,0
14120,38,,976.6,,Crime,2023-11-24,1
14121,13,,752.7,,Drama,2020-10-17,1
14122,43,,658.5,Uruguay,Drama,2025-01-27,1
14123,34,,983.2,Brasil,Drama,2024-02-05,2
14125,54,,778.0,Argentina,Crime,2022-04-16,1
14126,27,,463.6,,Comedia,2025-12-31,0
14128,14,Premium,760.8,Colombia,Crime,2023-05-19,0
14129,45,,213.6,Argentina,Documental,2024-02-09,2
14130,37,Estándar,478.7,Brasil,Documental,2023-06-09,0
14131,56,,386.4,Brasil,Comedia,2021-11-10,0
14134,32,,0.0,Chile,Drama,2021-08-10,3
14135,33,,134.9,Colombia,Comedia,2022-05-10,1
14136,26,,622.9,,Comedia,2021-01-12,0
14139,0,,466.8,Colombia,Romance,2021-07-30,0
14140,30,,729.5,Argentina,Comedia,2024-09-11,0
14141,55,,263.3,,Comedia,2020-06-16,2
14142,48,,1081.3,Colombia,Drama,2018-05-01,0
14143,40,,1003.1,,Comedia,2021-02-24,2
14145,53,,1213.0,,Romance,2023-04-17,0
14147,43,,1307.8,Brasil,Drama,2022-01-04,1
14148,29,,582.6,Brasil,Drama,2024-07-20,1
14149,42,,287.6,Chile,Thriller,2020-08-11,0
14150,44,,0.0,Uruguay,Thriller,2019-10-16,4
14151,43,,1491.5,Argentina,Drama,2019-02-15,0
14153,31,,681.5,Brasil,Drama,2025-05-14,0
14157,42,Premium,1057.1,,Thriller,2018-08-18,3
14159,27,,486.8,Chile,Thriller,2024-06-16,1
14160,49,,1161.7,Brasil,Crime,2022-05-10,0
14163,31,Premium,494.4,,Thriller,2019-12-23,0
14164,30,,1028.5,Argentina,Comedia,2020-08-26,3
14165,27,,548.6,Uruguay,Crime,2024-08-23,1
14166,15,,612.5,,Crime,2021-07-26,5
14167,43,,840.5,,Thriller,2025-10-28,0
14169,25,Premium,833.8,,Crime,2024-08-20,0
14170,58,,986.0,,Thriller,2018-04-26,0
14171,50,Premium,981.3,Colombia,Documental,2025-11-21,0
14174,44,,1108.6,Colombia,Documental,2024-05-14,2
14175,59,,862.8,Uruguay,Thriller,2024-04-27,0
14176,27,,776.1,,Crime,2019-08-06,1
14177,52,,953.6,,Drama,2024-04-25,0
14178,35,,1006.0,Uruguay,Romance,2020-02-11,0
14179,34,Premium,1255.4,Brasil,Comedia,2023-07-10,1
14180,48,,999.6,Argentina,Romance,2024-01-30,1
14181,45,,1107.2,Uruguay,Thriller,2021-06-19,0
14184,30,,415.2,Colombia,Crime,2018-06-05,0
14185,24,,541.7,Brasil,Drama,2019-01-05,2
14186,24,,555.9,Uruguay,Thriller,2018-08-19,0
14188,53,,216.8,,Acción,2024-09-30,3
14190,36,,966.8,Brasil,Drama,2018-03-23,0
14192,23,Premium,658.5,,Documental,2023-05-12,1
14193,28,,658.3,Brasil,Crime,2018-01-03,0
14194,35,,440.5,,Crime,2021-09-20,0
14195,34,,893.6,Colombia,Crime,2024-11-20,0
14196,52,,230.0,Brasil,Thriller,2020-04-05,1
14197,40,,555.8,Chile,Thriller,2019-06-19,1
14198,27,Premium,1080.3,,Drama,2021-10-27,1
14201,59,,820.3,Chile,Crime,2018-09-01,2
14202,29,,1204.9,Chile,Romance,2018-03-31,1
14204,31,,416.1,,Drama,2024-07-30,1
14206,45,,629.8,Colombia,Documental,2019-08-04,0
14207,25,,830.8,Uruguay,Thriller,2019-03-31,0
14209,41,,491.3,Chile,Thriller,2022-02-03,0
14211,19,,1060.2,,Comedia,2022-03-11,4
14212,16,Premium,997.3,Colombia,Romance,2025-11-25,2
14213,29,Premium,1191.4,Argentina,Romance,2025-06-05,1
14214,26,,145.8,Colombia,Thriller,2022-06-09,3
14215,22,,273.6,,Drama,2024-07-28,0
14217,19,,1047.0,,Comedia,2021-10-10,0
14218,42,Estándar,864.0,Brasil,Comedia,2021-05-21,0
14219,21,,636.0,,Romance,2021-08-14,0
14221,35,,525.7,Uruguay,Crime,2019-10-08,1
14223,31,Premium,1134.4,Brasil,Thriller,2025-03-03,1
14224,38,,841.1,,Thriller,2023-06-19,0
14225,47,,725.0,Uruguay,Documental,2025-04-13,0
14226,40,,1615.0,,Comedia,2021-07-23,1
14227,38,,518.2,Chile,Romance,2019-12-15,0
14229,47,,724.8,,Crime,2024-04-20,0
14230,35,,493.7,Chile,Comedia,2025-10-11,2
14231,23,,689.7,Chile,Comedia,2024-11-18,5
14232,36,,451.8,Brasil,Documental,2022-01-01,1
14233,33,,587.1,Chile,Comedia,2020-07-03,2
14234,47,,1073.8,Brasil,Thriller,2025-06-19,4
14235,13,Premium,1226.9,,Crime,2024-08-09,0
14236,25,,507.7,Brasil,Drama,2019-12-20,0
14239,29,,453.0,Chile,Romance,2025-09-21,0
14241,15,,149.5,Brasil,Romance,2019-06-06,0
